Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
9E878F892939.txt,0.319470699,0.705333333,0.425330813,0.75147929,0.564444444,0.148026316,0.448,0.602272727,0.526315789,0.585365854,0.619047619,0.075268817,0.360759494,0.765151515,0.925996205,0.287598945,7.785714286,1,0.417613636,11.30769231,1,0.115577889,1.642857143,0.857142857,0.22826087,3.230769231,1,0.464088398,6,1,0.615384615,8,1,0.125,0.714285714,0.571428571,0.2,1.076923077,0.692307692,0.142857143,0.642857143,0.5,0.283333333,1.307692308,0.692307692,0.105263158,0.285714286,0.214285714,0.189189189,0.538461538,0.461538462,0,0,0,0.210526316,0.307692308,0.307692308,0.641025641,1.785714286,1,0.783783784,2.230769231,1,0.261682243,2,1,0.354166667,2.615384615,1,0.431034483,25,1,0.604938272,32.66666667,1,0.248175182,8.5,1,0.419354839,13,1,0.677083333,16.25,1,0.84057971,19.33333333,1,0.26,3.25,1,0.484848485,5.333333333,1,0.204545455,2.25,0.75,0.310344828,3,1,0.266666667,2,1,0.391304348,3,1,0.266666667,1,0.75,0.5,1.666666667,1,0.764705882,3.25,1,0.846153846,3.666666667,1,0.35483871,5.5,1,0.571428571,8,1,1,1.571428571,5.25,11.25,0.599181278,0.843524068,0.78572349,0.898031238,0.991585472,0.992860017,0.993780534,0.994714912,0.91643456,0.937755066,0.943070509,0.941737928,0.04536862,0.034026465,0.011342155,0.032136106,0.001890359,0.034026465,0.035916824,0,0.013232514,0.013232514,0.035916824,0.001890359,0.107750473,0.043478261,0,0.043478261,0.047258979,0.054820416,0.032136106,0.001890359,0.001890359,0.005671078,0.075614367,0.013232514,0.081285444,0.071833648,0.431818182,0.258979206,0.327032136
BE4E0C8866E3.txt,0.218446602,0.690931459,0.480582524,0.681481481,0.30976431,0.140186916,0.454705882,0.274193548,0.376470588,0.26984127,0.4375,0.150537634,0.243386243,0.645056726,0.844155844,0.31835206,5,0.970588235,0.460474308,7.060606061,1,0.25,1.970588235,0.882352941,0.356862745,2.757575758,1,0.387218045,3.029411765,0.941176471,0.565737052,4.303030303,1,0.333333333,1.058823529,0.647058824,0.436893204,1.363636364,0.848484848,0.175,0.411764706,0.411764706,0.315789474,0.727272727,0.666666667,0.245614035,0.411764706,0.382352941,0.37037037,0.606060606,0.454545455,0.033333333,0.029411765,0.029411765,0.034482759,0.03030303,0.03030303,0.388888889,0.823529412,0.5,0.485294118,1,0.575757576,0.337579618,1.558823529,0.735294118,0.42,1.909090909,0.848484848,0.543933054,26,1,0.710227273,31.25,1,0.433823529,11.8,1,0.597938144,14.5,1,0.67961165,14,1,0.82278481,16.25,1,0.425925926,4.6,1,0.558139535,6,1,0.35,2.8,1,0.56,3.5,1,0.555555556,3,1,0.7,3.5,1,0.409090909,1.8,0.8,0.5,1.75,0.75,0.53125,3.4,0.8,0.807692308,5.25,0.75,0.4375,7,1,0.630769231,10.25,1,1.264705882,0.588235294,15.6,12.4,0.626405287,0.873525331,0.79760491,0.862954924,0.987211918,0.990160604,0.980137322,0.974655104,0.939050465,0.957913531,0.927636698,0.90990625,0.024271845,0.022653722,0.001618123,0.029126214,0.001618123,0.019417476,0.033980583,0.01618123,0.008090615,0.017799353,0.045307443,0.012944984,0.114886731,0.045307443,0,0.045307443,0.055016181,0.055016181,0.019417476,0.012944984,0.027508091,0.017799353,0.080906149,0.014563107,0.069579288,0.085760518,0.427419355,0.411003236,0.496763754
FF190BD8380B.txt,0.332681018,0.724761905,0.510763209,0.741176471,0.482758621,0.188,0.427860697,0.45045045,0.516129032,0.666666667,0.571428571,0.25862069,0.407894737,0.77254902,0.913555992,0.243309002,4.347826087,0.956521739,0.362720403,6.545454545,1,0.184100418,1.913043478,0.869565217,0.262931034,2.772727273,0.909090909,0.316091954,2.391304348,0.913043478,0.497005988,3.772727273,1,0.215686275,0.956521739,0.739130435,0.295918367,1.318181818,0.863636364,0.125,0.47826087,0.434782609,0.244186047,0.954545455,0.681818182,0.107142857,0.130434783,0.130434783,0.107142857,0.136363636,0.136363636,0.260869565,0.260869565,0.260869565,0.318181818,0.318181818,0.318181818,0.205128205,0.347826087,0.347826087,0.315789474,0.545454545,0.5,0.201550388,1.130434783,0.782608696,0.274193548,1.545454545,0.863636364,0.384615385,20,1,0.529411765,27,1,0.28742515,9.6,1,0.407692308,13.25,1,0.557894737,10.6,1,0.736842105,14,1,0.307692308,4,1,0.37254902,4.75,1,0.34375,4.4,1,0.425925926,5.75,1,0.083333333,0.4,0.2,0.357142857,1.25,1,0.235294118,0.8,0.8,0.307692308,1,0.75,0.32,1.6,1,0.714285714,3.75,1,0.273809524,4.6,1,0.447761194,7.5,1,1.130434783,2.217391304,8,25.8,0.493032595,0.802017366,0.754159217,0.90822869,0.992698658,0.997524779,0.998476902,0.999023823,0.914774261,0.937206008,0.962137683,0.968223291,0.043052838,0.039138943,0.003913894,0.029354207,0.001956947,0.033268102,0.02739726,0,0.017612524,0.033268102,0.04109589,0.009784736,0.101761252,0.033268102,0,0.033268102,0.054794521,0.056751468,0.019569472,0.009784736,0.003913894,0.02739726,0.084148728,0.01369863,0.093933464,0.1037182,0.477477477,0.348336595,0.444227006
172F67E7FBBC.txt,0.399193548,0.622512563,0.471774194,0.656565657,0.555555556,0.267175573,0.370243902,0.647058824,0.425925926,0.833333333,0.666666667,0.166666667,0.391891892,0.785425101,0.906504065,0.236263736,3.583333333,0.666666667,0.357954545,5.727272727,0.818181818,0.111111111,0.916666667,0.5,0.237113402,2.090909091,0.727272727,0.376470588,2.666666667,0.583333333,0.50617284,3.727272727,0.727272727,0,0,0,0.137931034,0.363636364,0.272727273,0.244444444,0.916666667,0.5,0.377777778,1.545454545,0.727272727,0,0,0,0,0,0,0,0,0,0.071428571,0.090909091,0.090909091,0.5,1.25,0.583333333,0.655172414,1.727272727,0.636363636,0.218181818,1,0.583333333,0.358490566,1.727272727,0.636363636,0.178571429,4.166666667,0.5,0.23880597,6.4,0.8,0.164705882,2.333333333,0.5,0.21686747,3.6,0.8,0.196428571,1.833333333,0.333333333,0.269230769,2.8,0.6,0.172413793,0.833333333,0.166666667,0.25,1.4,0.4,0.212121212,1.166666667,0.5,0.272727273,1.8,0.8,0,0,0,0,0,0,0.076923077,0.166666667,0.166666667,0.076923077,0.2,0.2,0.3125,0.833333333,0.333333333,0.4,1.2,0.4,0.209302326,1.5,0.333333333,0.292682927,2.4,0.4,0,1.75,0.833333333,3.666666667,0.286578808,0.774412343,0.337429076,0.728609468,0.985442831,0.997752245,0.980162672,0.998581062,0.854288498,0.872726132,0.86635461,0.898831274,0.044354839,0.044354839,0,0.032258065,0,0.052419355,0.036290323,0.008064516,0.008064516,0.016129032,0.036290323,0.004032258,0.056451613,0.032258065,0,0.032258065,0.060483871,0.048387097,0.036290323,0.004032258,0.016129032,0.028225806,0.108870968,0.004032258,0.096774194,0.141129032,1.029411765,0.290322581,0.423387097
0DABCF0BA8C0.txt,0.301829268,0.67311828,0.490853659,0.616161616,0.378881988,0.239520958,0.472881356,0.311111111,0.413043478,1,0.428571429,0.454545455,0.333333333,0.724770642,0.895705521,0.346715328,6.785714286,1,0.526748971,9.846153846,1,0.340277778,3.5,1,0.492063492,4.769230769,1,0.353846154,3.285714286,1,0.555555556,5,1,0.397435897,2.214285714,1,0.611940299,3.153846154,1,0.243902439,0.714285714,0.571428571,0.378378378,1.076923077,0.846153846,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0.307692308,0.307692308,0.307692308,0.157894737,0.214285714,0.142857143,0.294117647,0.384615385,0.307692308,0.362637363,2.357142857,1,0.556962025,3.384615385,1,0.439790576,12,1,0.566037736,15,1,0.404040404,5.714285714,1,0.474358974,6.166666667,1,0.456521739,6,1,0.617283951,8.333333333,1,0.509803922,3.714285714,1,0.595238095,4.166666667,1,0.3,1.285714286,0.857142857,0.36,1.5,0.833333333,0,0,0,0,0,0,0.363636364,0.571428571,0.571428571,0.375,0.5,0.5,0.25,0.571428571,0.428571429,0.357142857,0.833333333,0.666666667,0.451612903,4,1,0.538461538,4.666666667,1,2.642857143,0.928571429,6.714285714,2.285714286,0.777845077,0.928789887,0.83365575,0.94396803,0.996979284,0.998994334,0.999212518,0.999297692,0.942714678,0.964688344,0.947423963,0.947835058,0.051829268,0.018292683,0.027439024,0.030487805,0.006097561,0.018292683,0.030487805,0.00304878,0.009146341,0.015243902,0.036585366,0,0.134146341,0.021341463,0,0.021341463,0.045731707,0.067073171,0.030487805,0,0.006097561,0.018292683,0.079268293,0.030487805,0.076219512,0.06402439,0.233333333,0.37804878,0.429878049
B41ED2C0C016.txt,0.37987013,0.678301158,0.470779221,0.752136752,0.606896552,0.190184049,0.425263158,0.661290323,0.462962963,0.909090909,0.666666667,0.155555556,0.448598131,0.7752443,0.918300654,0.241545894,5,0.9,0.32,7.111111111,1,0.094827586,1.1,0.5,0.151785714,1.888888889,0.888888889,0.419354839,3.9,0.9,0.522222222,5.222222222,1,0.12962963,0.7,0.3,0.134615385,0.777777778,0.333333333,0.102564103,0.4,0.4,0.243243243,1,0.888888889,0,0,0,0,0,0,0,0,0,0.071428571,0.111111111,0.111111111,0.565217391,1.3,0.8,0.590909091,1.444444444,0.888888889,0.25974026,2,0.8,0.27027027,2.222222222,0.888888889,0.171428571,8,1,0.260162602,16,1,0.094736842,3,0.666666667,0.162790698,7,1,0.319148936,5,1,0.461538462,9,1,0.113636364,1.666666667,0.333333333,0.175,3.5,0.5,0.137931034,1.333333333,0.666666667,0.24,3,1,0,0,0,0,0,0,0,0,0,0.083333333,0.5,0.5,0.538461538,2.333333333,1,0.545454545,3,1,0.210526316,4,1,0.254901961,6.5,1,0.7,1.5,1.666666667,4.333333333,0.396598338,0.650111485,0.408583901,0.796322787,0.990440168,0.995135108,0.990028598,0.982455524,0.866199742,0.889910826,0.918826412,0.905019008,0.048701299,0.048701299,0,0.012987013,0,0.055194805,0.025974026,0.003246753,0.00974026,0.012987013,0.012987013,0.006493506,0.071428571,0,0,0,0.071428571,0.032467532,0.025974026,0.006493506,0.012987013,0.022727273,0.100649351,0.00974026,0.087662338,0.029220779,0.14516129,0.269480519,0.295454545
2B92F920AEA2.txt,0.354285714,0.681904762,0.405714286,0.596774194,0.521126761,0.25,0.414181818,0.527777778,0.533333333,0.466666667,0.6,0.185185185,0.418181818,0.620689655,0.722543353,0.328571429,6.571428571,1,0.591666667,11.83333333,1,0.174603175,1.571428571,0.571428571,0.418181818,3.833333333,1,0.454545455,5,1,0.738461538,8,1,0.181818182,0.857142857,0.428571429,0.448275862,2.166666667,1,0.153846154,0.285714286,0.285714286,0.272727273,0.5,0.5,0.153846154,0.285714286,0.285714286,0.5,1,0.666666667,0.25,0.142857143,0.142857143,0.333333333,0.166666667,0.166666667,0.666666667,1.714285714,1,0.8,2,1,0.25,1.571428571,1,0.5,3.166666667,1,0.605263158,23,1,0.896551724,26,1,0.5,10,1,0.857142857,12,1,0.722222222,13,1,0.933333333,14,1,0.428571429,4.5,1,0.714285714,5,1,0.625,2.5,1,1,2,1,0.5,2,1,1,4,1,0.666666667,1,1,1,1,1,0.857142857,3,1,1,3,1,0.5,6.5,1,0.777777778,7,1,0.857142857,0.428571429,7,4.5,0.404176598,0.753810331,0.73525238,0.876316075,0.973994855,0.995714523,0.99850435,0.996791502,0.909440286,0.932835192,0.954315424,0.937295876,0.028571429,0.022857143,0.005714286,0.057142857,0,0.034285714,0.011428571,0.005714286,0,0,0.011428571,0,0.137142857,0.045714286,0,0.045714286,0.034285714,0.045714286,0.022857143,0,0,0,0.045714286,0.005714286,0.051428571,0.062857143,0.305555556,0.28,0.342857143
AF6A4C253262.txt,0.266550523,0.671047619,0.466898955,0.679738562,0.388059701,0.173202614,0.440544747,0.378151261,0.391304348,0.571428571,0.542857143,0.094736842,0.252427184,0.708551483,0.891608392,0.30787037,5.115384615,0.884615385,0.424460432,7.08,0.96,0.208144796,1.769230769,0.692307692,0.29245283,2.48,0.88,0.389671362,3.192307692,0.884615385,0.526570048,4.36,0.92,0.22826087,0.807692308,0.538461538,0.333333333,1.16,0.72,0.164556962,0.5,0.461538462,0.25,0.76,0.72,0.230769231,0.230769231,0.192307692,0.24,0.24,0.2,0.125,0.153846154,0.153846154,0.15625,0.2,0.2,0.454545455,0.961538462,0.730769231,0.592592593,1.28,0.88,0.326241135,1.769230769,0.846153846,0.444444444,2.4,0.92,0.339694656,14.83333333,0.666666667,0.504901961,20.6,0.8,0.248366013,6.333333333,0.666666667,0.375,9,0.8,0.448275862,8.666666667,0.666666667,0.655555556,11.8,0.8,0.265625,2.833333333,0.666666667,0.41509434,4.4,0.8,0.275862069,2.666666667,0.666666667,0.428571429,3.6,0.8,0.222222222,0.666666667,0.333333333,0.133333333,0.4,0.2,0.115384615,0.5,0.5,0.142857143,0.6,0.6,0.5,2,0.666666667,0.789473684,3,0.8,0.321428571,4.5,0.666666667,0.5,7,0.8,1.346153846,1.807692308,8.166666667,19.66666667,0.518865579,0.794054511,0.789733542,0.880841389,0.990476446,0.996497274,0.998702397,0.9989216,0.919425451,0.939850892,0.928893251,0.932807955,0.038327526,0.019163763,0.015679443,0.031358885,0.005226481,0.017421603,0.036585366,0.00174216,0.015679443,0.017421603,0.031358885,0.003484321,0.067944251,0.013937282,0,0.013937282,0.040069686,0.06271777,0.026132404,0.003484321,0.005226481,0.017421603,0.069686411,0.019163763,0.073170732,0.155052265,0.74789916,0.367595819,0.520905923
6CA2ADCE9A7F.txt,0.27124183,0.647470817,0.359477124,0.542168675,0.409090909,0.193877551,0.43292517,0.487804878,0.371428571,0.421052632,0.4375,0.131147541,0.257731959,0.629508197,0.792763158,0.324561404,4.625,1,0.452488688,6.666666667,1,0.163043478,0.9375,0.375,0.274725275,1.666666667,0.666666667,0.433823529,3.6875,1,0.576923077,5,1,0.088235294,0.1875,0.125,0.147058824,0.333333333,0.2,0.233333333,0.4375,0.25,0.333333333,0.666666667,0.4,0.176470588,0.1875,0.125,0.375,0.4,0.333333333,0.083333333,0.0625,0.0625,0.25,0.2,0.2,0.631578947,1.5,1,0.777777778,1.866666667,1,0.397058824,1.6875,1,0.5,2.2,1,0.494623656,15.33333333,1,0.562913907,17,1,0.395348837,5.666666667,1,0.434782609,6,1,0.58,9.666666667,1,0.670731707,11,1,0.272727273,1.5,0.666666667,0.24,1.2,0.8,0.444444444,2,0.833333333,0.5,2.2,0.8,0.5,1.333333333,1,0.538461538,1.4,1,0.363636364,0.666666667,0.666666667,0.3,0.6,0.6,0.681818182,2.5,1,0.736842105,2.8,1,0.450980392,3.833333333,1,0.463414634,3.8,1,0.1875,0.6875,1.5,3.333333333,0.29893356,0.699499241,0.555528032,0.760433821,0.992173338,0.995694992,0.997202292,0.997222365,0.854301602,0.887620787,0.901232089,0.910819539,0.062091503,0.049019608,0.009803922,0.062091503,0.003267974,0.049019608,0.071895425,0.003267974,0.029411765,0.039215686,0.055555556,0,0.062091503,0.016339869,0,0.016339869,0.058823529,0.120915033,0.068627451,0,0.006535948,0.009803922,0.107843137,0.016339869,0.120915033,0.179738562,1.341463415,0.294117647,0.470588235
4288F88C8D15.txt,0.401913876,0.7135,0.449760766,0.619047619,0.553191489,0.286956522,0.465151515,0.636363636,0.571428571,0.875,0.421052632,0.25,0.439393939,0.846153846,0.966183575,0.20441989,2.642857143,1,0.312138728,4.153846154,1,0.117647059,0.714285714,0.5,0.19047619,1.230769231,0.769230769,0.239583333,1.642857143,1,0.382022472,2.615384615,1,0.166666667,0.357142857,0.357142857,0.2,0.461538462,0.461538462,0.060606061,0.142857143,0.142857143,0.121212121,0.307692308,0.307692308,0,0,0,0,0,0,0.066666667,0.071428571,0.071428571,0.266666667,0.307692308,0.307692308,0.321428571,0.642857143,0.642857143,0.481481481,1,0.769230769,0.254545455,1,0.857142857,0.333333333,1.384615385,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0.214285714,0,0,0.331836875,0.691762588,0,0,0.992127968,0.99617319,0,0,0.81342476,0.853794341,0,0,0.110047847,0.066985646,0.019138756,0.057416268,0.023923445,0.052631579,0.086124402,0.009569378,0.023923445,0.052631579,0.062200957,0.033492823,0.057416268,0.014354067,0,0.014354067,0.086124402,0.100478469,0.057416268,0.023923445,0.014354067,0.014354067,0.14354067,0.043062201,0.148325359,0.043062201,0.272727273,0.320574163,0.358851675
ADCF328F2A47.txt,0.370175439,0.760076775,0.492982456,0.72985782,0.548042705,0.207612457,0.49275,0.550724638,0.6,0.565217391,0.571428571,0.166666667,0.485875706,0.845342707,0.973591549,0.201284797,3.615384615,0.923076923,0.297777778,5.36,1,0.122605364,1.230769231,0.692307692,0.171314741,1.72,0.84,0.293269231,2.346153846,0.923076923,0.44278607,3.56,0.92,0.150793651,0.730769231,0.576923077,0.208333333,1,0.72,0.076923077,0.192307692,0.153846154,0.095238095,0.24,0.24,0.093023256,0.153846154,0.153846154,0.170731707,0.28,0.24,0.142857143,0.153846154,0.115384615,0.178571429,0.2,0.16,0.282608696,0.5,0.423076923,0.444444444,0.8,0.68,0.141891892,0.807692308,0.653846154,0.190140845,1.08,0.8,0.313609467,17.66666667,1,0.433460076,22.8,1,0.193396226,6.833333333,1,0.309090909,10.2,1,0.503875969,10.83333333,1,0.63,12.6,1,0.17,2.833333333,1,0.303797468,4.8,1,0.178571429,1.666666667,0.833333333,0.23255814,2,0.8,0.205882353,1.166666667,0.833333333,0.296296296,1.6,0.8,0.130434783,0.5,0.5,0.176470588,0.6,0.6,0.464285714,2.166666667,0.833333333,0.666666667,2.8,0.8,0.18487395,3.666666667,1,0.336956522,6.2,1,0.884615385,0.307692308,4.833333333,5.833333333,0.297600787,0.716337593,0.488873047,0.733283549,0.974520061,0.985065294,0.961648276,0.957593983,0.863944909,0.898258757,0.841124908,0.836363207,0.026315789,0.01754386,0.00877193,0.040350877,0,0.028070175,0.043859649,0.010526316,0.012280702,0.022807018,0.085964912,0.007017544,0.147368421,0.057894737,0,0.057894737,0.040350877,0.080701754,0.036842105,0.012280702,0.012280702,0.00877193,0.075438596,0.021052632,0.084210526,0.094736842,0.391304348,0.328070175,0.421052632
39492CE9549E.txt,0.254054054,0.724657534,0.481081081,0.70212766,0.370786517,0.152083333,0.489327146,0.351351351,0.368421053,0.516129032,0.448979592,0.1,0.248387097,0.706709957,0.871072589,0.288021534,5.944444444,1,0.390344828,8.085714286,1,0.210126582,2.305555556,0.944444444,0.266149871,2.942857143,1,0.372492837,3.611111111,0.944444444,0.522123894,5.057142857,1,0.260869565,1.166666667,0.666666667,0.339622642,1.542857143,0.771428571,0.169117647,0.638888889,0.5,0.233082707,0.885714286,0.628571429,0.155172414,0.25,0.222222222,0.160714286,0.257142857,0.228571429,0.063829787,0.083333333,0.083333333,0.108695652,0.142857143,0.142857143,0.42,1.166666667,0.777777778,0.571428571,1.6,0.828571429,0.308016878,2.027777778,0.916666667,0.407725322,2.714285714,0.942857143,0.47146402,47.5,1,0.591836735,58,1,0.385826772,24.5,1,0.497326203,31,1,0.598684211,22.75,1,0.736363636,27,1,0.364583333,8.75,1,0.434210526,11,1,0.393258427,8.75,1,0.545454545,12,1,0.285714286,3,1,0.357142857,3.333333333,1,0.457142857,4,1,0.608695652,4.666666667,1,0.7,7,1,0.892857143,8.333333333,1,0.4453125,14.25,1,0.540816327,17.66666667,1,1.583333333,1.361111111,25.5,51,0.616377095,0.857924353,0.896850163,0.93971598,0.988412889,0.990936675,0.997599857,0.996478685,0.921168577,0.941151649,0.955945908,0.956098467,0.028108108,0.021621622,0.002162162,0.027027027,0.004324324,0.023783784,0.018378378,0.003243243,0.007567568,0.023783784,0.028108108,0.001081081,0.094054054,0.027027027,0,0.027027027,0.029189189,0.03027027,0.011891892,0.003243243,0.00972973,0.015135135,0.063783784,0.005405405,0.050810811,0.085405405,0.427027027,0.378378378,0.463783784
20A42E81AC2B.txt,0.343209877,0.71488764,0.483950617,0.690647482,0.489795918,0.220095694,0.472625,0.413043478,0.523076923,0.814814815,0.5,0.148148148,0.31884058,0.801980198,0.94044665,0.162921348,1.414634146,0.756097561,0.25648415,2.225,0.875,0.081521739,0.365853659,0.292682927,0.144444444,0.65,0.425,0.248554913,1.048780488,0.634146341,0.363095238,1.525,0.8,0.08045977,0.170731707,0.146341463,0.174418605,0.375,0.3,0.06779661,0.097560976,0.097560976,0.105263158,0.15,0.15,0,0,0,0,0,0,0.090909091,0.024390244,0.024390244,0.3,0.075,0.075,0.325581395,0.341463415,0.341463415,0.428571429,0.45,0.45,0.170731707,0.512195122,0.463414634,0.26446281,0.8,0.65,0.266968326,5.9,0.9,0.352601156,6.777777778,1,0.19379845,2.5,0.8,0.27,3,0.777777778,0.361702128,3.4,0.7,0.44,3.666666667,1,0.218181818,1.2,0.5,0.317073171,1.444444444,0.666666667,0.14893617,0.7,0.4,0.275,1.222222222,0.444444444,0.05,0.1,0.1,0,0,0,0.375,0.3,0.3,0.4,0.222222222,0.222222222,0.368421053,0.7,0.3,0.6,1,0.666666667,0.260869565,1.8,0.6,0.384615385,2.222222222,0.888888889,0.170731707,0.170731707,2.3,2.1,0.31857363,0.676368203,0.431001275,0.689960252,0.986281474,0.994853091,0.986609269,0.991404769,0.859291136,0.900781966,0.879741772,0.908447055,0.032098765,0.022222222,0.009876543,0.012345679,0,0.027160494,0.019753086,0.012345679,0.012345679,0.012345679,0.024691358,0,0.071604938,0.019753086,0,0.019753086,0.039506173,0.049382716,0.017283951,0,0.012345679,0,0.049382716,0.009876543,0.054320988,0.10617284,0.467391304,0.335802469,0.441975309
